Label,area0,area1,area2,area3,area4
Uninfected,1670.0,0,0,0,0
Uninfected,29.0,1441.5,0,0,0
Uninfected,1323.5,0,0,0,0
Uninfected,1711.0,0,0,0,0
Uninfected,1542.5,0,0,0,0
Uninfected,1806.0,0,0,0,0
Uninfected,1693.5,0,0,0,0
Uninfected,1749.5,0,0,0,0
Uninfected,1508.5,0,0,0,0
Uninfected,1675.5,0,0,0,0
Uninfected,1816.5,0,0,0,0
Uninfected,1474.0,0,0,0,0
Uninfected,1758.5,0,0,0,0
Uninfected,1657.5,0,0,0,0
Uninfected,1634.5,0,0,0,0
Uninfected,1685.0,0,0,0,0
Uninfected,1507.0,0,0,0,0
Uninfected,1540.0,0,0,0,0
Uninfected,1690.5,0,0,0,0
Uninfected,1491.5,0,0,0,0
Uninfected,1836.5,0,0,0,0
Uninfected,1792.0,0,0,0,0
Uninfected,1700.0,0,0,0,0
Uninfected,1582.5,0,0,0,0
Uninfected,1769.5,0,0,0,0
Uninfected,1838.0,0,0,0,0
Uninfected,1593.5,0,0,0,0
Uninfected,1276.5,0,0,0,0
Uninfected,1520.5,0,0,0,0
Uninfected,1382.0,0,0,0,0
Uninfected,1635.0,0,0,0,0
Uninfected,1734.5,0,0,0,0
Uninfected,1731.0,0,0,0,0
Uninfected,1766.0,0,0,0,0
Uninfected,1690.5,0,0,0,0
Uninfected,1716.0,0,0,0,0
Uninfected,1550.0,0,0,0,0
Uninfected,1660.5,0,0,0,0
Uninfected,1646.0,0,0,0,0
Uninfected,1101.5,0,0,0,0
Uninfected,1749.0,0,0,0,0
Uninfected,1800.0,0,0,0,0
Uninfected,1587.5,0,0,0,0
Uninfected,1139.0,0,0,0,0
Uninfected,1405.0,0,0,0,0
Uninfected,1531.0,0,0,0,0
Uninfected,1794.0,0,0,0,0
Uninfected,1708.5,0,0,0,0
Uninfected,1630.5,0,0,0,0
Uninfected,864.5,0,0,0,0
Uninfected,1364.5,0.0,0,0,0
Uninfected,1516.5,0,0,0,0
Uninfected,1683.0,0,0,0,0
Uninfected,1651.0,0,0,0,0
Uninfected,1864.0,0,0,0,0
Uninfected,1793.5,0,0,0,0
Uninfected,1688.0,0,0,0,0
Uninfected,1780.0,0,0,0,0
Uninfected,1843.5,0,0,0,0
Uninfected,1775.0,0,0,0,0
Uninfected,1304.0,0,0,0,0
Uninfected,1583.0,0,0,0,0
Uninfected,1720.0,0,0,0,0
Uninfected,1675.5,0,0,0,0
Uninfected,1694.5,0,0,0,0
Uninfected,1612.5,0,0,0,0
Uninfected,1770.5,0,0,0,0
Uninfected,1595.5,0,0,0,0
Uninfected,30.5,1781.5,0,0,0
Uninfected,1683.0,0,0,0,0
Uninfected,1282.5,0,0,0,0
Uninfected,1728.5,0,0,0,0
Uninfected,1444.5,0,0,0,0
Uninfected,1588.0,0,0,0,0
Uninfected,1602.0,0,0,0,0
Uninfected,1657.5,0,0,0,0
Uninfected,1586.5,0,0,0,0
Uninfected,1682.5,0,0,0,0
Uninfected,1733.0,0,0,0,0
Uninfected,1794.0,0,0,0,0
Uninfected,1547.5,0,0,0,0
Uninfected,1695.5,0,0,0,0
Uninfected,1675.5,0,0,0,0
Uninfected,1731.5,0,0,0,0
Uninfected,1411.5,0,0,0,0
Uninfected,1337.5,0,0,0,0
Uninfected,1808.5,0,0,0,0
Uninfected,1749.5,0,0,0,0
Uninfected,1598.5,0,0,0,0
Uninfected,1795.5,0,0,0,0
Uninfected,1615.0,0,0,0,0
Uninfected,1679.5,0,0,0,0
Uninfected,1720.5,0,0,0,0
Uninfected,1517.0,0,0,0,0
Uninfected,1719.0,0,0,0,0
Uninfected,1698.5,0,0,0,0
Uninfected,1632.0,0,0,0,0
Uninfected,1739.5,0,0,0,0
Uninfected,1804.5,0,0,0,0
Uninfected,1681.0,0,0,0,0
Uninfected,1577.5,0,0,0,0
Uninfected,1790.0,0,0,0,0
Uninfected,1817.0,0,0,0,0
Uninfected,1955.0,0,0,0,0
Uninfected,1717.5,0,0,0,0
Uninfected,1668.0,0,0,0,0
Uninfected,1667.5,0,0,0,0
Uninfected,1613.5,0,0,0,0
Uninfected,1849.0,0,0,0,0
Uninfected,1617.0,0,0,0,0
Uninfected,1345.5,0,0,0,0
Uninfected,1563.5,0,0,0,0
Uninfected,1799.0,0,0,0,0
Uninfected,1467.0,0,0,0,0
Uninfected,0.0,464.0,283.0,0,0
Uninfected,1520.5,0,0,0,0
Uninfected,1507.0,0,0,0,0
Uninfected,1637.0,0,0,0,0
Uninfected,1737.5,0,0,0,0
Uninfected,1710.5,0,0,0,0
Uninfected,1597.0,0,0,0,0
Uninfected,1522.5,0,0,0,0
Uninfected,632.0,1827.5,0,0,0
Uninfected,1675.5,0,0,0,0
Uninfected,1677.5,0,0,0,0
Uninfected,1868.5,0,0,0,0
Uninfected,4.0,0.0,8.5,18.0,53.0
Uninfected,1776.5,0,0,0,0
Uninfected,1830.5,0,0,0,0
Uninfected,1786.0,0,0,0,0
Uninfected,1799.0,0,0,0,0
Uninfected,1844.0,0,0,0,0
Uninfected,1791.5,0,0,0,0
Uninfected,1752.0,0,0,0,0
Uninfected,692.5,1569.5,0,0,0
Uninfected,1744.0,0,0,0,0
Uninfected,1683.5,0,0,0,0
Uninfected,1715.0,0,0,0,0
Uninfected,1754.0,0,0,0,0
Uninfected,1740.5,0,0,0,0
Uninfected,1790.5,0,0,0,0
Uninfected,1785.0,0,0,0,0
Uninfected,1815.5,0,0,0,0
Uninfected,1720.0,0,0,0,0
Uninfected,1663.5,0,0,0,0
Uninfected,1697.5,0,0,0,0
Uninfected,1821.0,0,0,0,0
Uninfected,1707.0,0,0,0,0
Uninfected,10.0,0.5,0.0,7.0,780.0
Uninfected,1176.0,0,0,0,0
Uninfected,1562.5,0,0,0,0
Uninfected,1707.5,0,0,0,0
Uninfected,1629.0,0,0,0,0
Uninfected,12.5,1722.0,0,0,0
Uninfected,1746.5,0,0,0,0
Uninfected,1899.5,0,0,0,0
Uninfected,1507.0,0,0,0,0
Uninfected,1697.0,0,0,0,0
Uninfected,1647.5,0,0,0,0
Uninfected,1715.5,0,0,0,0
Uninfected,1431.5,0,0,0,0
Uninfected,1799.5,0,0,0,0
Uninfected,1671.0,0,0,0,0
Uninfected,1610.0,0,0,0,0
Uninfected,1663.0,0,0,0,0
Uninfected,1312.0,0,0,0,0
Uninfected,82.5,1130.5,0,0,0
Uninfected,1742.5,0,0,0,0
Uninfected,1474.5,0,0,0,0
Uninfected,1675.0,0,0,0,0
Uninfected,1753.0,0,0,0,0
Uninfected,1293.0,0,0,0,0
Uninfected,1680.0,0,0,0,0
Uninfected,1639.0,0,0,0,0
Uninfected,1396.5,0,0,0,0
Uninfected,1851.5,0,0,0,0
Uninfected,1776.0,0,0,0,0
Uninfected,1792.0,0,0,0,0
Uninfected,1634.0,0,0,0,0
Uninfected,174.0,1565.0,0,0,0
Uninfected,1574.5,0,0,0,0
Uninfected,1731.5,0,0,0,0
Uninfected,358.0,2.0,2.0,4.0,1757.0
Uninfected,1607.0,0,0,0,0
Uninfected,1816.0,0,0,0,0
Uninfected,1723.0,0,0,0,0
Uninfected,1726.5,0,0,0,0
Uninfected,1606.0,0,0,0,0
Uninfected,1685.0,0,0,0,0
Uninfected,1828.5,0,0,0,0
Uninfected,1320.5,0,0,0,0
Uninfected,1518.5,0,0,0,0
Uninfected,1561.0,0,0,0,0
Uninfected,1314.0,0,0,0,0
Uninfected,1841.5,0,0,0,0
Uninfected,1423.5,0,0,0,0
Uninfected,40.5,62.0,1578.5,0,0
Uninfected,1758.0,0,0,0,0
Uninfected,1128.0,0.0,0,0,0
Uninfected,1746.5,0,0,0,0
Uninfected,1814.5,0,0,0,0
Uninfected,1735.0,0,0,0,0
Uninfected,24.0,8.5,1688.5,0,0
Uninfected,1473.5,0,0,0,0
Uninfected,1839.0,0,0,0,0
Uninfected,1768.0,0,0,0,0
Uninfected,1806.5,0,0,0,0
Uninfected,1731.0,0,0,0,0
Uninfected,1496.5,0,0,0,0
Uninfected,1643.5,0,0,0,0
Uninfected,13.0,1647.5,0,0,0
Uninfected,1639.0,0,0,0,0
Uninfected,1270.5,0,0,0,0
Uninfected,1676.5,0,0,0,0
Uninfected,1834.5,0,0,0,0
Uninfected,1737.5,0,0,0,0
Uninfected,1759.0,0,0,0,0
Uninfected,1546.0,0,0,0,0
Uninfected,1519.0,0,0,0,0
Uninfected,1252.0,0,0,0,0
Uninfected,1624.0,0,0,0,0
Uninfected,1367.0,0,0,0,0
Uninfected,46.5,44.0,26.0,13.5,1595.0
Uninfected,1736.0,0,0,0,0
Uninfected,1727.0,0,0,0,0
Uninfected,1536.5,0,0,0,0
Uninfected,1768.0,0,0,0,0
Uninfected,1695.5,0,0,0,0
Uninfected,1485.5,0,0,0,0
Uninfected,1789.0,0,0,0,0
Uninfected,1221.0,0,0,0,0
Uninfected,1678.0,0,0,0,0
Uninfected,1528.0,0,0,0,0
Uninfected,1679.5,0,0,0,0
Uninfected,1497.0,0,0,0,0
Uninfected,1853.0,0,0,0,0
Uninfected,1074.0,0,0,0,0
Uninfected,1702.5,0,0,0,0
Uninfected,1794.0,0,0,0,0
Uninfected,1665.0,0,0,0,0
Uninfected,0.0,1110.5,0,0,0
Uninfected,1796.5,0,0,0,0
Uninfected,1657.0,0,0,0,0
Uninfected,1667.5,0,0,0,0
Uninfected,1345.0,0,0,0,0
Uninfected,1665.5,0,0,0,0
Uninfected,1684.0,0,0,0,0
Uninfected,1719.0,0,0,0,0
Uninfected,1632.0,0,0,0,0
Uninfected,1872.5,0,0,0,0
Uninfected,1600.5,0,0,0,0
Uninfected,1574.5,0,0,0,0
Uninfected,1448.5,0,0,0,0
Uninfected,1585.5,0,0,0,0
Uninfected,1571.5,0,0,0,0
Uninfected,1634.0,0,0,0,0
Uninfected,1660.0,0,0,0,0
Uninfected,1801.0,0,0,0,0
Uninfected,1821.5,0,0,0,0
Uninfected,1786.0,0,0,0,0
Uninfected,1684.0,0,0,0,0
Uninfected,1592.0,0,0,0,0
Uninfected,1615.5,0,0,0,0
Uninfected,1726.0,0,0,0,0
Uninfected,1726.5,0,0,0,0
Uninfected,1577.5,0,0,0,0
Uninfected,1219.0,0,0,0,0
Uninfected,131.0,1734.0,0,0,0
Uninfected,1639.5,0,0,0,0
Uninfected,1616.0,0,0,0,0
Uninfected,413.5,18.0,0,0,0
Uninfected,1578.5,0,0,0,0
Uninfected,1468.0,0,0,0,0
Uninfected,1744.0,0,0,0,0
Uninfected,1689.0,0,0,0,0
Uninfected,1812.5,0,0,0,0
Uninfected,1845.0,0,0,0,0
Uninfected,1478.0,0,0,0,0
Uninfected,1565.0,0,0,0,0
Uninfected,1680.5,0,0,0,0
Uninfected,1768.5,0,0,0,0
Uninfected,1730.0,0,0,0,0
Uninfected,1620.5,0,0,0,0
Uninfected,1707.5,0,0,0,0
Uninfected,1654.0,0,0,0,0
Uninfected,1673.0,0,0,0,0
Uninfected,1713.5,0,0,0,0
Uninfected,1613.0,0,0,0,0
Uninfected,1317.0,0,0,0,0
Uninfected,1706.5,0,0,0,0
Uninfected,1624.5,0,0,0,0
Uninfected,1905.5,0,0,0,0
Uninfected,1720.0,0,0,0,0
Uninfected,1855.0,0,0,0,0
Uninfected,1762.0,0,0,0,0
Uninfected,1839.0,0,0,0,0
Uninfected,1830.0,0,0,0,0
Uninfected,1571.5,0,0,0,0
Uninfected,1487.5,0,0,0,0
Uninfected,1666.0,0,0,0,0
Uninfected,1605.0,0,0,0,0
Uninfected,1695.5,0,0,0,0
Uninfected,1547.0,0,0,0,0
Uninfected,1675.5,0,0,0,0
Uninfected,1820.0,0,0,0,0
Uninfected,1463.5,0,0,0,0
Uninfected,1628.0,0,0,0,0
Uninfected,92.5,1772.0,0,0,0
Uninfected,1607.0,0,0,0,0
Uninfected,1566.5,0,0,0,0
Uninfected,1724.0,0,0,0,0
Uninfected,1809.0,0,0,0,0
Uninfected,29.5,436.5,35.5,1523.0,0
Uninfected,1777.5,0,0,0,0
Uninfected,1694.5,0,0,0,0
Uninfected,1682.0,0,0,0,0
Uninfected,1759.5,0,0,0,0
Uninfected,1766.0,0,0,0,0
Uninfected,1780.5,0,0,0,0
Uninfected,1787.5,0,0,0,0
Uninfected,1581.0,0,0,0,0
Uninfected,1716.5,0,0,0,0
Uninfected,1621.5,0,0,0,0
Uninfected,1694.0,0,0,0,0
Uninfected,886.5,0,0,0,0
Uninfected,1556.5,0,0,0,0
Uninfected,1638.0,0,0,0,0
Uninfected,1675.5,0,0,0,0
Uninfected,1614.0,0,0,0,0
Uninfected,1586.5,0,0,0,0
Uninfected,1570.0,0,0,0,0
Uninfected,1711.5,0,0,0,0
Uninfected,1807.5,0,0,0,0
Uninfected,1704.5,0,0,0,0
Uninfected,1670.5,0,0,0,0
Uninfected,1687.0,0,0,0,0
Uninfected,1805.5,0,0,0,0
Uninfected,1748.0,0,0,0,0
Uninfected,1626.5,0,0,0,0
Uninfected,33.5,1707.0,0,0,0
Uninfected,1307.0,0,0,0,0
Uninfected,1728.0,0,0,0,0
Uninfected,1606.0,0,0,0,0
Uninfected,1493.0,0,0,0,0
Uninfected,1619.0,0,0,0,0
Uninfected,980.5,0,0,0,0
Uninfected,1754.0,0,0,0,0
Uninfected,1073.0,1653.0,0,0,0
Uninfected,1535.5,0,0,0,0
Uninfected,1155.5,0,0,0,0
Uninfected,1529.0,0,0,0,0
Uninfected,1714.0,0,0,0,0
Uninfected,1625.5,0,0,0,0
Uninfected,1715.5,0,0,0,0
Uninfected,1676.5,0,0,0,0
Uninfected,1487.0,0,0,0,0
Uninfected,1287.0,0,0,0,0
Uninfected,1717.0,0,0,0,0
Uninfected,1762.5,0,0,0,0
Uninfected,1666.0,0,0,0,0
Uninfected,1664.5,0,0,0,0
Uninfected,33.0,17.0,313.0,1789.0,0
Uninfected,1686.0,0,0,0,0
Uninfected,1674.0,0,0,0,0
Uninfected,1640.0,0,0,0,0
Uninfected,1510.0,0,0,0,0
Uninfected,1817.0,0,0,0,0
Uninfected,1627.5,0,0,0,0
Parasitized,112.5,1741.5,0,0,0
Parasitized,27.5,1568.0,0,0,0
Parasitized,36.5,1497.5,0,0,0
Parasitized,39.5,1611.0,0,0,0
Parasitized,28.5,1809.0,0,0,0
Parasitized,10.0,1380.0,0,0,0
Parasitized,866.5,0,0,0,0
Parasitized,2.0,8.5,43.5,1473.0,0
Parasitized,23.5,8.5,25.0,130.0,1571.0
Parasitized,1707.5,0,0,0,0
Parasitized,1538.0,0,0,0,0
Parasitized,2.0,1628.0,0,0,0
Parasitized,2.0,325.5,22.5,2.5,272.0
Parasitized,4.0,24.5,1608.5,0,0
Parasitized,11.5,1630.0,0,0,0
Parasitized,15.0,1767.0,0,0,0
Parasitized,11.0,1624.0,0,0,0
Parasitized,1666.5,0,0,0,0
Parasitized,14.5,8.5,1054.0,0,0
Parasitized,28.5,1285.0,0,0,0
Parasitized,1750.5,0,0,0,0
Parasitized,32.0,1697.0,0,0,0
Parasitized,33.0,1615.0,0,0,0
Parasitized,28.0,1529.0,0,0,0
Parasitized,13.0,1638.0,0,0,0
Parasitized,84.5,94.0,1719.5,0,0
Parasitized,1723.5,0,0,0,0
Parasitized,1481.5,0,0,0,0
Parasitized,56.5,9.0,139.0,0,0
Parasitized,36.0,1763.5,0,0,0
Parasitized,17.5,15.5,1800.5,0,0
Parasitized,1423.5,0,0,0,0
Parasitized,30.5,1653.5,0,0,0
Parasitized,1619.5,0,0,0,0
Parasitized,17.0,5.5,1744.0,0,0
Parasitized,28.0,1664.5,0,0,0
Parasitized,1782.5,0,0,0,0
Parasitized,26.0,1455.0,0,0,0
Parasitized,1624.5,0,0,0,0
Parasitized,1488.0,0,0,0,0
Parasitized,46.0,1556.0,0,0,0
Parasitized,10.0,14.0,1659.5,0,0
Parasitized,774.5,62.5,0,0,0
Parasitized,10.0,17.5,1657.0,0,0
Parasitized,20.0,2.0,1541.5,0,0
Parasitized,8.5,18.5,51.5,1521.0,0
Parasitized,24.0,72.0,39.5,2.0,4.0
Parasitized,21.5,1635.0,0,0,0
Parasitized,24.0,7.0,1662.0,0,0
Parasitized,1527.5,0,0,0,0
Parasitized,70.0,12.5,933.5,0,0
Parasitized,1311.0,0,0,0,0
Parasitized,8.5,26.5,1674.0,0,0
Parasitized,35.5,28.0,7.0,20.0,39.0
Parasitized,7.0,77.5,26.0,20.0,1505.5
Parasitized,13.5,1574.5,0,0,0
Parasitized,1274.5,0,0,0,0
Parasitized,23.5,1715.0,0,0,0
Parasitized,14.0,1509.0,0,0,0
Parasitized,1578.5,0,0,0,0
Parasitized,21.0,1737.0,0,0,0
Parasitized,11.5,1527.5,0,0,0
Parasitized,1642.5,0,0,0,0
Parasitized,1522.0,0,0,0,0
Parasitized,15.0,21.0,1798.5,0,0
Parasitized,1539.5,0,0,0,0
Parasitized,866.5,0,0,0,0
Parasitized,34.5,1795.0,0,0,0
Parasitized,5.5,1614.5,0,0,0
Parasitized,16.5,1643.0,0,0,0
Parasitized,10.0,1682.5,0,0,0
Parasitized,62.5,1722.0,0,0,0
Parasitized,1662.5,0,0,0,0
Parasitized,28.5,1763.0,0,0,0
Parasitized,7.0,52.5,1484.0,0,0
Parasitized,2.0,1444.5,0,0,0
Parasitized,26.5,1742.5,0,0,0
Parasitized,1223.0,0,0,0,0
Parasitized,1465.5,0,0,0,0
Parasitized,1659.0,0,0,0,0
Parasitized,1529.5,0,0,0,0
Parasitized,2.0,57.5,1742.0,0,0
Parasitized,11.5,1647.5,0,0,0
Parasitized,58.0,1656.5,0,0,0
Parasitized,17.5,1642.0,0,0,0
Parasitized,1665.5,0,0,0,0
Parasitized,23.5,1472.0,0,0,0
Parasitized,4.0,1612.5,0,0,0
Parasitized,1673.0,0,0,0,0
Parasitized,1569.0,0,0,0,0
Parasitized,0.5,17.0,163.0,0,0
Parasitized,1531.5,0,0,0,0
Parasitized,12.0,36.5,49.5,911.5,0
Parasitized,1695.5,0,0,0,0
Parasitized,2.0,16.5,52.5,64.0,1752.0
Parasitized,1653.0,0,0,0,0
Parasitized,16.5,1641.5,0,0,0
Parasitized,1511.5,0,0,0,0
Parasitized,7.0,11.0,1684.0,0,0
Parasitized,37.0,1641.5,0,0,0
Parasitized,74.5,511.5,86.5,0,0
Parasitized,1573.0,0,0,0,0
Parasitized,1518.5,0,0,0,0
Parasitized,1713.0,0,0,0,0
Parasitized,12.5,1552.5,0,0,0
Parasitized,1802.5,0,0,0,0
Parasitized,1593.0,0,0,0,0
Parasitized,16.5,1593.5,0,0,0
Parasitized,7.0,11.5,1785.5,0,0
Parasitized,13.5,1583.0,0,0,0
Parasitized,20.5,1579.5,0,0,0
Parasitized,18.0,1218.0,0,0,0
Parasitized,1.0,1477.5,0,0,0
Parasitized,1275.5,0,0,0,0
Parasitized,33.0,1478.5,0,0,0
Parasitized,1514.0,0,0,0,0
Parasitized,29.5,1629.5,0,0,0
Parasitized,23.5,1413.5,0,0,0
Parasitized,2.5,25.0,1318.5,0,0
Parasitized,10.0,1780.5,0,0,0
Parasitized,1575.5,0,0,0,0
Parasitized,1490.0,0,0,0,0
Parasitized,70.5,172.5,979.5,0,0
Parasitized,1456.0,0,0,0,0
Parasitized,27.0,1301.5,0,0,0
Parasitized,8.0,1811.5,0,0,0
Parasitized,2.0,1743.0,0,0,0
Parasitized,1534.5,0,0,0,0
Parasitized,1762.5,0,0,0,0
Parasitized,12.5,1842.0,0,0,0
Parasitized,10.0,4.0,1290.0,0,0
Parasitized,12.5,1559.5,0,0,0
Parasitized,15.0,1632.0,0,0,0
Parasitized,1527.5,0,0,0,0
Parasitized,1644.0,0,0,0,0
Parasitized,23.5,1740.5,0,0,0
Parasitized,1354.0,0,0,0,0
Parasitized,24.0,1637.5,0,0,0
Parasitized,28.0,1520.0,0,0,0
Parasitized,4.0,28.5,52.0,299.5,1366.0
Parasitized,1204.0,0,0,0,0
Parasitized,1588.5,0,0,0,0
Parasitized,11.0,1733.5,0,0,0
Parasitized,20.0,20.0,1422.0,0,0
Parasitized,117.0,112.0,221.5,0,0
Parasitized,28.0,1595.0,0,0,0
Parasitized,2.0,17.5,1503.0,0,0
Parasitized,25.0,1697.5,0,0,0
Parasitized,21.0,7.0,1543.0,0,0
Parasitized,21.5,1364.5,0,0,0
Parasitized,38.0,1673.5,0,0,0
Parasitized,1698.5,0,0,0,0
Parasitized,4.0,27.5,1616.0,0,0
Parasitized,1561.0,0,0,0,0
Parasitized,1803.5,0,0,0,0
Parasitized,9.5,1079.5,0,0,0
Parasitized,31.0,343.5,0.5,10.5,0
Parasitized,37.5,1619.5,0,0,0
Parasitized,12.5,1496.5,0,0,0
Parasitized,23.5,1557.5,0,0,0
Parasitized,6.0,2.0,1508.5,0,0
Parasitized,21.0,1668.5,0,0,0
Parasitized,1653.0,0,0,0,0
Parasitized,1707.5,0,0,0,0
Parasitized,10.5,488.5,0.0,5.0,0
Parasitized,1560.5,0,0,0,0
Parasitized,1675.5,0,0,0,0
Parasitized,1481.0,0,0,0,0
Parasitized,1646.5,0,0,0,0
Parasitized,1443.0,0,0,0,0
Parasitized,18.5,18.5,1775.5,0,0
Parasitized,28.5,1732.5,0,0,0
Parasitized,9.5,63.5,133.0,1.5,4.5
Parasitized,27.5,1630.0,0,0,0
Parasitized,1502.0,1.5,0,0,0
Parasitized,23.5,1491.0,0,0,0
Parasitized,25.0,1614.5,0,0,0
Parasitized,22.0,1778.5,0,0,0
Parasitized,1647.0,0,0,0,0
Parasitized,17.0,1558.5,0,0,0
Parasitized,1614.5,0,0,0,0
Parasitized,56.0,1626.5,0,0,0
Parasitized,972.0,0,0,0,0
Parasitized,1524.0,0,0,0,0
Parasitized,37.5,23.5,1768.5,0,0
Parasitized,1522.0,0,0,0,0
Parasitized,1548.5,0,0,0,0
Parasitized,39.0,21.0,81.0,1622.0,0
Parasitized,1689.0,0,0,0,0
Parasitized,11.0,1555.5,0,0,0
Parasitized,1477.5,0,0,0,0
Parasitized,1369.5,0,0,0,0
Parasitized,1662.0,1.5,0,0,0
Parasitized,5.0,1510.0,0,0,0
Parasitized,25.5,1266.0,0,0,0
Parasitized,1820.5,0,0,0,0
Parasitized,33.0,1799.0,0,0,0
Parasitized,31.0,1672.5,0,0,0
Parasitized,53.5,1491.5,0,0,0
Parasitized,44.5,1492.0,0,0,0
Parasitized,37.0,15.0,12.5,1429.5,0
Parasitized,1579.5,0,0,0,0
Parasitized,4.0,1495.5,0,0,0
Parasitized,9.0,3.5,78.5,203.0,24.5
Parasitized,1258.5,0,0,0,0
Parasitized,17.5,1715.0,0,0,0
Parasitized,9.5,1578.5,0,0,0
Parasitized,11.5,456.0,0,0,0
Parasitized,21.0,1782.5,0,0,0
Parasitized,1623.0,0,0,0,0
Parasitized,2.0,1517.5,0,0,0
Parasitized,1600.0,0,0,0,0
Parasitized,6.0,4.0,2.0,1703.0,0
Parasitized,202.5,1434.0,0,0,0
Parasitized,8.5,1635.5,0,0,0
Parasitized,1320.5,0,0,0,0
Parasitized,12.5,1759.5,0,0,0
Parasitized,30.5,1487.0,0,0,0
Parasitized,30.0,1604.0,0,0,0
Parasitized,1582.5,0,0,0,0
Parasitized,1400.5,0,0,0,0
Parasitized,1531.0,0,0,0,0
Parasitized,12.5,1796.5,0,0,0
Parasitized,11.0,4.0,307.5,1708.5,0
Parasitized,18.0,1505.5,0,0,0
Parasitized,23.5,1700.5,0,0,0
Parasitized,68.0,1408.0,0,0,0
Parasitized,7.0,1600.0,0,0,0
Parasitized,1196.5,0,0,0,0
Parasitized,8.5,1598.0,0,0,0
Parasitized,12.5,1703.0,0,0,0
Parasitized,21.0,1704.5,0,0,0
Parasitized,26.5,1677.5,0,0,0
Parasitized,1472.0,0,0,0,0
Parasitized,58.5,1808.5,0,0,0
Parasitized,1585.0,0,0,0,0
Parasitized,11.0,1797.5,0,0,0
Parasitized,28.5,1840.5,0,0,0
Parasitized,2.0,1603.0,0,0,0
Parasitized,21.0,25.0,1581.5,0,0
Parasitized,28.5,82.5,1031.5,3.5,0
Parasitized,4.0,1201.0,0,0,0
Parasitized,1604.0,0,0,0,0
Parasitized,1591.5,0,0,0,0
Parasitized,7.0,1753.5,0,0,0
Parasitized,20.0,1590.0,0,0,0
Parasitized,1884.5,0,0,0,0
Parasitized,1653.0,0,0,0,0
Parasitized,22.5,17.0,1487.5,0,0
Parasitized,1585.5,0,0,0,0
Parasitized,30.0,1745.0,0,0,0
Parasitized,32.0,20.5,2.0,1669.5,0
Parasitized,33.5,3.0,947.5,0,0
Parasitized,22.5,1483.5,0,0,0
Parasitized,1381.0,0,0,0,0
Parasitized,46.0,1789.0,0,0,0
Parasitized,118.0,14.0,12.5,1733.5,0
Parasitized,14.0,17.5,16.5,65.0,1645.5
Parasitized,1541.0,0,0,0,0
Parasitized,1532.0,0,0,0,0
Parasitized,28.5,3.5,279.5,34.0,460.0
Parasitized,316.0,1218.0,0,0,0
Parasitized,11.0,10.0,1713.5,0,0
Parasitized,22.5,1693.5,0,0,0
Parasitized,15.0,1765.0,0,0,0
Parasitized,7.0,7.0,102.5,89.5,41.0
Parasitized,1462.5,0,0,0,0
Parasitized,17.5,1500.0,0,0,0
Parasitized,27.5,1520.0,0,0,0
Parasitized,35.5,1630.5,0,0,0
Parasitized,0.5,1576.0,0,0,0
Parasitized,1663.5,0,0,0,0
Parasitized,1777.5,0,0,0,0
Parasitized,1680.0,0,0,0,0
Parasitized,1568.5,0,0,0,0
Parasitized,38.0,1752.5,0,0,0
Parasitized,1451.0,0,0,0,0
Parasitized,229.5,1529.5,0,0,0
Parasitized,12.5,1712.5,0,0,0
Parasitized,7.0,8.5,885.0,0,0
Parasitized,7.0,1511.5,0,0,0
Parasitized,1490.0,0,0,0,0
Parasitized,21.5,1383.5,0,0,0
Parasitized,1685.0,0,0,0,0
Parasitized,1690.5,0,0,0,0
Parasitized,31.0,1242.0,0,0,0
Parasitized,1382.5,0,0,0,0
Parasitized,962.0,0,0,0,0
Parasitized,23.0,1416.5,0,0,0
Parasitized,1502.0,0,0,0,0
Parasitized,10.0,1428.0,0,0,0
Parasitized,397.0,31.0,165.0,0,0
Parasitized,1450.0,0,0,0,0
Parasitized,12.5,13.5,1656.5,0,0
Parasitized,1470.0,4.0,0,0,0
Parasitized,8.5,1710.5,0,0,0
Parasitized,138.0,1742.5,0,0,0
Parasitized,28.0,1602.5,0,0,0
Parasitized,1401.5,0,0,0,0
Parasitized,27.5,1671.0,0,0,0
Parasitized,25.0,1599.0,0,0,0
Parasitized,61.5,1073.5,0,0,0
Parasitized,1663.0,0,0,0,0
Parasitized,21.0,1799.5,0,0,0
Parasitized,4.0,1470.5,0,0,0
Parasitized,16.0,1681.0,0,0,0
Parasitized,14.0,1386.5,0,0,0
Parasitized,1593.0,0,0,0,0
Parasitized,12.5,1059.0,0,0,0
Parasitized,1774.0,0,0,0,0
Parasitized,47.0,1784.5,0,0,0
Parasitized,172.5,189.0,29.5,0,0
Parasitized,2.0,34.0,104.0,1662.5,0
Parasitized,1693.5,0,0,0,0
Parasitized,48.5,1731.5,0,0,0
Parasitized,20.0,1911.5,0,0,0
Parasitized,1654.5,0,0,0,0
Parasitized,33.0,83.5,1465.0,0,0
Parasitized,52.5,1691.0,0,0,0
Parasitized,21.5,1761.5,0,0,0
Parasitized,29.5,1674.5,0,0,0
Parasitized,31.0,1660.0,0,0,0
Parasitized,36.5,1729.5,0,0,0
Parasitized,1568.0,0,0,0,0
Parasitized,1660.5,0,0,0,0
Parasitized,1805.0,0,0,0,0
Parasitized,16.5,1113.0,0,0,0
Parasitized,1603.0,0,0,0,0
Parasitized,8.0,1530.0,0,0,0
Parasitized,5.5,1418.5,0,0,0
Parasitized,18.5,1802.0,0,0,0
